point_rank,k_distance
118,1.4621540811473486
119,1.4631654488939136
120,1.4658101439238898
121,1.4712716170516662
122,1.4787904096329232
123,1.4818701770182447
124,1.4831530833441184
125,1.4921404858872467
126,1.4921404858872467
127,1.4927920170079965
128,1.498804732927656
129,1.502651846664859
130,1.5037689678905526
131,1.5042874418154668
132,1.508030922655399
133,1.508030922655399
134,1.5108584251719683
135,1.5112208836721606
136,1.5116817186261156
137,1.5157439728293465
138,1.5176207490875901
139,1.517655486912248
140,1.518601641356253
141,1.5210187394136452
142,1.5256522334810092
143,1.5256522334810092
144,1.5273838257332237
145,1.5297977959712332
146,1.5298228593094785
147,1.5309349114505415
148,1.5409854860460515
149,1.5468768119206733
150,1.549507779835064
151,1.5515962320960779
152,1.5532035618853035
153,1.5547360319879726
154,1.5547877319660566
155,1.5594086634410875
156,1.5620326937278586
157,1.5661736909697404
158,1.5672934508224103
159,1.5724874720916018
160,1.573826519646898
161,1.5803679675708526
162,1.5852637273001733
163,1.5860532996540673
164,1.5873755143493868
165,1.588720562128326
166,1.5987558202644931
167,1.6035849503111466
168,1.6039798362477664
169,1.6043410428176796
170,1.6087911106256205
171,1.6094015462385267
172,1.6094246704998827
173,1.6110732822999667
174,1.6197315850798415
175,1.6237718547280675
176,1.6259279579822814
177,1.6268849418068672
178,1.6268849418068672
179,1.6275995687413565
180,1.6285584201598946
181,1.6286155196287657
182,1.6306645980948484
183,1.6388064823093893
184,1.6400285679581816
185,1.6443971779928424
186,1.6465090787810612
187,1.6475288197028708
188,1.6507933786487434
189,1.6582977825042327
190,1.661906723864763
191,1.668732181256857
192,1.6692303857297408
193,1.6696258062991278
194,1.6710261550186272
195,1.675963302039282
196,1.6817978831146245
197,1.6831134571203556
198,1.683323768724181
199,1.6870806261498712
200,1.6890191501246121
201,1.689630948574591
202,1.6918652312471352
203,1.6955711354823046
204,1.6997463686434757
205,1.7065436330358525
206,1.7066117298373333
207,1.7071271503477135
208,1.7157315448138737
209,1.7158861116943769
210,1.7210089324772238
211,1.7226657153702554
212,1.7238074131413135
213,1.726817602799584
214,1.7289465984571735
215,1.7314992657308728
216,1.7322460136148954
217,1.7332254707916372
218,1.7332254707916372
219,1.734621195457987
220,1.734660858180597
221,1.7358813466112382
222,1.7372484351311703
223,1.738174853018307
224,1.738757852890141
225,1.7396917956811926
226,1.741229085278059
227,1.743114452467038
228,1.7433742640250862
229,1.744740815517561
230,1.7531724203070147
231,1.7540231531878216
232,1.7627030418328689
233,1.7662277509834987
234,1.767511174472667
235,1.7707743598649213
236,1.7710077794038324
237,1.778007512904112
238,1.7795100855107613
239,1.7821348977227343
240,1.7848304124266774
241,1.7855843797132958
242,1.7877119786621625
243,1.795187063831251
244,1.7955370869387965
245,1.7977513659758553
246,1.8040289022180183
247,1.8160080619011503
248,1.8204261397591506
249,1.8348241910898988
250,1.8396433794496583
251,1.8422506376242607
252,1.8442179473144085
253,1.8475873263221816
254,1.8495946058060773
255,1.851003129095605
256,1.8511022075074108
257,1.854693145204193
258,1.8612342781710944
259,1.86312602134884
260,1.8659219241758624
261,1.8681289627543067
262,1.8744298463218814
263,1.8765112550943086
264,1.8805388314361344
265,1.886350587312462
266,1.8932944052366252
267,1.905540940038044
268,1.9109334690536657
269,1.9121909792767513
270,1.9124093534480964
271,1.9141156956904766
272,1.9167283235988792
273,1.9171805122060623
274,1.9176416133245577
275,1.9185261154238706
276,1.9263071090516872
277,1.9407373837216106
278,1.9537617247936383
279,1.954204665118391
280,1.9571173948012925
281,1.9581812892353645
282,1.9635452174133254
283,1.9635452174133254
284,1.9757095546580217
285,1.9784642864226545
286,1.9785258741211464
287,1.9811178823516802
288,1.9851430949620286
289,1.9984706010926232
290,1.9984706010926232
291,1.9989942919783352
292,2.003289664103996
293,2.0138474807367435
294,2.018397889577622
295,2.018998018196705
296,2.020732246877617
297,2.031060272490891
298,2.032647440754904
299,2.0355205694590786
300,2.0403599909857926
301,2.0420972733467817
302,2.0475319973208004
303,2.0558218757581477
304,2.0626930012520286
305,2.0637845752264434
306,2.0638621967786364
307,2.0656894101277277
308,2.070939230614594
309,2.072411238361012
310,2.084485081002832
311,2.0850293301406095
312,2.0914614013629578
313,2.0948950899145546
314,2.1050196724786785
315,2.1058011301601454
316,2.1085984102833177
317,2.1100463662780102
318,2.117950183472992
319,2.1204727115717326
320,2.1233787261002797
321,2.142064150425449
322,2.1424536903501767
323,2.143219222362852
324,2.150301526944421
325,2.1512445465675496
326,2.172663289212209
327,2.173292420343347
328,2.1809789219588134
329,2.184919685970455
330,2.193353996230203
331,2.1977465747453335
332,2.2018033639863965
333,2.20222279074163
334,2.204566616739366
335,2.204566616739366
336,2.204570582528906
337,2.206429754274765
338,2.2083282871792185
339,2.219006911888689
340,2.2220692035374046
341,2.2240631010873515
342,2.2244380741974012
343,2.2327383313238216
344,2.2342815125766537
345,2.2506657260754546
346,2.2538057241245157
347,2.2543418954951244
348,2.2546159288082928
349,2.2562805154494985
350,2.2628895357112424
351,2.2680784573651653
352,2.2726290140013736
353,2.275390944335057
354,2.2760909705989243
355,2.2804336685821562
356,2.2841143121746175
357,2.2854062555758676
358,2.3037517636426337
359,2.312994171408557
360,2.3207271169726056
361,2.3242597295645226
362,2.3245493336611136
363,2.32624358851777
364,2.329134549853587
365,2.3351633520806163
366,2.335446151810034
367,2.3356175622838395
368,2.3364081506666627
369,2.337778640862739
370,2.3390561398607512
371,2.3423606364850134
372,2.343210222653861
373,2.343210222653861
374,2.347555957820854
375,2.351476847099519
376,2.35948225477921
377,2.3682513200826056
378,2.3709322113725477
379,2.3709322113725477
380,2.372407282866648
381,2.379344166091712
382,2.379577222856312
383,2.3819369212410377
384,2.382332949467565
385,2.3823531945627088
386,2.3903205786980384
387,2.391676604449083
388,2.395384446616366
389,2.3968118255786335
390,2.404453710590828
391,2.405817877764028
392,2.4195057067986556
393,2.421245384482145
394,2.4244655376670776
395,2.4327274303484643
396,2.4338038189350097
397,2.4424549988378916
398,2.4424549988378916
399,2.442824647170667
400,2.4435178097697774
401,2.4488240206280993
402,2.4573815371143612
403,2.4577145897363857
404,2.459421055740178
405,2.461850516113334
406,2.4668019482712373
407,2.479331808056059
408,2.4811584617963125
409,2.481178143434597
410,2.4915801412893592
411,2.499875887319334
412,2.5017583148814295
413,2.5040284740244347
414,2.514600957419184
415,2.5258117041213892
416,2.5268595638045492
417,2.536583054880737
418,2.539223596620522
419,2.5610188014718163
420,2.561582704267407
421,2.5650608190769626
422,2.5703625060265423
423,2.577411163573531
424,2.5789621586530367
425,2.590293748203797
426,2.590534381169226
427,2.602692830396997
428,2.6074697056329112
429,2.613677576229915
430,2.6179883551560645
431,2.621222074057003
432,2.62537527969339
433,2.6267121991096913
434,2.6495775798783754
435,2.6520026390656666
436,2.660228939556598
437,2.6722814182569903
438,2.6871403733971304
439,2.68983838258558
440,2.6963936664666366
441,2.6963936664666366
442,2.701673257525273
443,2.7414353882330795
444,2.7415130973507917
445,2.745582731722243
446,2.749697745567137
447,2.75101111068382
448,2.752337606492951
449,2.7527329878378364
450,2.7860799374184317
451,2.7922841023555054
452,2.806134604579727
453,2.8197489091984216
454,2.844517517840756
455,2.847397826098792
456,2.8527409781860165
457,2.8538369486911184
458,2.8612424899225193
459,2.867059494697253
460,2.8679377859971877
461,2.8746990795236163
462,2.8760146413421865
463,2.8787299379502627
464,2.8787299379502627
465,2.8952916826285167
466,2.9136383360164064
467,2.914587985443057
468,2.9441332254405963
469,2.9510907311196175
470,2.9712011424308526
471,2.973650388116886
472,2.9768595424760447
473,2.9789233322644573
474,2.9839730951527166
475,2.9881155214779733
476,3.0445720114698545
477,3.0634634320354617
478,3.077792516005911
479,3.079322254194943
480,3.0836862028779253
481,3.0877703278789945
482,3.0909512231007263
483,3.097949951373926
484,3.108000816250337
485,3.110120029016904
486,3.123511382298447
487,3.1400184301841128
488,3.157701789163214
489,3.1590221967761516
490,3.165464034560714
491,3.165823013893693
492,3.171619423877107
493,3.1880968684376323
494,3.189969175133119
495,3.23724159178815
496,3.3250167372654063
497,3.345302786987136
498,3.3508881142674336
499,3.362226521441816
500,3.370217547887466
501,3.3715364818133646
502,3.3889358034734447
503,3.405731991021164
504,3.409972299270067
505,3.4458188937652783
506,3.4667574701386137
507,3.4718237936169185
508,3.4828173896249286
509,3.5287827486049883
510,3.5296213150391633
511,3.553121013040693
512,3.577212370442239
513,3.658630826209182
514,3.658696129071887
515,3.705753484913188
516,3.7098077930862208
517,3.7156321303257376
518,3.7396758837646895
519,3.7585610667078333
520,3.8180084899343507
521,3.836438991842974
522,3.8876243138449804
523,3.9176825241237156
524,3.9176825241237156
525,4.009346777838533
526,4.056430255426924
527,4.060509291584184
528,4.0724846597339885
529,4.1110372973419675
530,4.1110372973419675
531,4.111578954380626
532,4.132597793831298
533,4.167131296035886
534,4.178393819741737
535,4.235918292114219
536,4.245408594708365
537,4.251175403815577
538,4.306039077903309
539,4.312958559406524
540,4.349252222390719
541,4.381078964018629
542,4.406467382658884
543,4.564214877738389
544,4.590898436751383
545,4.626549708875206
546,4.687162244216048
547,4.849645750858609
548,4.891603737818422
549,4.919454524918979
550,4.989125247689121
551,5.22106074885168
552,5.412499226733127
553,5.4680920767699766
554,5.474599928324888
555,5.488388147730176
556,5.562653741892281
557,5.613674213290077
558,5.648267516097035
559,6.1477207588825244
560,6.2142544966247915
561,6.3363303817180014
562,6.348474591091498
563,7.129550319032559
564,7.61840435827528
565,7.731713897634024
566,8.200015455085978
567,10.63132689772093
568,11.692683391726284
569,12.9633165017421
